Area Code,Day Mins,Phone,State,Prob,CustServ Calls,Eve Mins,Intl Mins
510,88.8,348-8679,KY,1.583729338e-10,3,109.6,7.1
510,88.5,379-2523,KY,1.583729338e-10,3,324.8,8.2
408,224,371-5875,LA,1.583729338e-10,1,233.5,8.8
408,220.7,374-2073,LA,1.583729338e-10,1,270.2,8.7
408,219.2,415-2393,LA,1.583729338e-10,0,149.4,6.1
408,202,359-6995,LA,1.583729338e-10,1,163.5,10.4
408,187.4,405-9496,LA,1.583729338e-10,1,177.8,12.2
408,184.5,335-4719,LA,1.583729338e-10,1,351.6,8.7
408,183.3,353-4880,LA,1.583729338e-10,1,205.1,5.1
408,181.5,390-8760,LA,1.583729338e-10,1,218.4,8.5
408,178.7,401-3926,LA,1.583729338e-10,0,292.1,9.8
408,147.2,413-4811,LA,1.583729338e-10,2,175.2,13.3
408,136.1,352-9050,LA,1.583729338e-10,2,156.3,10.1
408,82.6,348-7556,LA,1.583729338e-10,1,204,9.1
415,241.9,330-2849,LA,1.583729338e-10,1,129.4,5.9
415,241.1,411-2284,LA,1.583729338e-10,1,155.6,11.6
415,228.7,392-2887,LA,1.583729338e-10,1,163,11.8
415,214.1,409-9885,LA,1.583729338e-10,1,169.2,10.1
415,212.1,371-3236,LA,1.583729338e-10,3,189.4,8.4
415,203.4,334-1275,LA,1.000000000,0,190.9,8.9
415,198.9,328-7209,LA,1.583729338e-10,1,274,14.3
415,197.7,353-5557,LA,1.583729338e-10,1,127.6,13.5
415,186.8,385-1423,LA,1.583729338e-10,3,207.6,8.8
415,179.3,337-9345,LA,1.583729338e-10,3,178.6,11.5
415,170.5,386-6306,LA,1.583729338e-10,6,217.2,13.6
415,169.2,356-8982,LA,1.583729338e-10,2,149.9,4.6
415,166.9,395-6195,LA,1.000000000,1,221.2,12.3
415,155,420-7692,LA,1.583729338e-10,1,142.4,5.9
415,148.5,333-9266,LA,1.583729338e-10,1,243,6.8
415,147.7,361-2170,LA,1.583729338e-10,2,283.3,6.9
415,146.6,382-7659,LA,1.583729338e-10,0,114.8,2.9
415,145.1,370-8023,LA,1.583729338e-10,2,233.7,7.9
415,141.1,411-6294,LA,1.583729338e-10,3,211.4,5.9
415,141.1,382-4024,LA,1.583729338e-10,2,249.1,10.8
415,136.6,381-4029,LA,1.000000000,4,209.4,12.2
415,128.8,367-2227,LA,1.583729338e-10,2,157.3,10.3
415,115.9,392-2722,LA,1.583729338e-10,3,236.6,11.7
415,58.4,388-9653,LA,1.583729338e-10,1,262.2,11.9
510,310.4,373-6784,LA,1.583729338e-10,4,66.5,9.2
510,276.6,380-7624,LA,1.583729338e-10,2,220.1,9.8
510,212.3,352-4182,LA,1.583729338e-10,3,251.5,6.6
510,184.5,373-6681,LA,1.583729338e-10,0,183.2,12.3
510,153.2,358-9898,LA,1.583729338e-10,1,210.8,7.8
510,143.3,348-4316,LA,1.000000000,4,230.7,7.8
510,142.3,379-9821,LA,1.583729338e-10,0,204.5,9.1
408,241.2,364-6801,MA,1.583729338e-10,0,116.5,10.6
408,220.4,411-4293,MA,1.583729338e-10,2,211.2,13.6
408,217.6,402-2728,MA,1.583729338e-10,0,320.5,4.2
408,216.8,343-1009,MA,1.583729338e-10,0,187.8,8.3
408,209.8,398-2148,MA,1.583729338e-10,0,155,7.2
408,204.9,420-3042,MA,1.583729338e-10,0,201,11.3
408,195.4,371-3498,MA,1.583729338e-10,3,268.2,8.4
408,190.3,337-7879,MA,1.583729338e-10,1,256.6,3.8
408,186.9,337-2986,MA,1.583729338e-10,1,182.6,4.2
408,176.9,371-9457,MA,1.000000000,1,167.9,7.7
408,174.4,411-6598,MA,1.583729338e-10,4,265.8,0
408,160,343-7734,MA,1.583729338e-10,2,175.4,9.9
408,157.9,406-1730,MA,1.583729338e-10,2,234,12.2
408,148.6,377-8266,MA,1.583729338e-10,2,210.8,10
408,147.2,417-3999,MA,1.000000000,0,160.1,7.7
408,139.4,357-1085,MA,1.583729338e-10,1,223.7,13.6
408,94.1,360-6309,MA,1.583729338e-10,0,280.3,9.8
408,60.4,332-2462,MA,1.583729338e-10,1,306.2,12.4
408,58.9,381-2745,MA,1.583729338e-10,0,305.5,12.1
415,293.7,374-1981,MA,1.000000000,2,272.5,11
415,284.4,387-7371,MA,1.000000000,0,157,8.4
415,264.8,418-6737,MA,1.000000000,1,245.4,14.8
415,209.4,410-5199,MA,1.583729338e-10,1,237.4,9.8
415,185,337-4697,MA,1.583729338e-10,2,223.3,12.6
415,183.2,358-7379,MA,1.583729338e-10,0,252.8,9.7
415,183.1,389-3206,MA,1.583729338e-10,1,160.1,7
415,178.1,359-2740,MA,1.583729338e-10,0,236.7,8.4
415,175.8,381-7003,MA,1.583729338e-10,1,274.3,12.4
415,173.9,359-9369,MA,1.583729338e-10,1,287.4,9.1
415,173,341-7412,MA,1.583729338e-10,0,190.4,10.4
415,162.8,376-4705,MA,1.000000000,0,229.6,13.6
415,161.7,357-6348,MA,1.583729338e-10,0,207.6,9.2
415,159.7,386-2810,MA,1.000000000,0,197.5,13.9
415,156.9,419-2767,MA,1.583729338e-10,3,122.2,11.3
415,147,354-4448,MA,1.583729338e-10,2,197.3,8.7
415,137.3,413-5306,MA,1.583729338e-10,1,212.2,10.5
415,117.6,405-6298,MA,1.583729338e-10,1,214,8.8
510,290.4,419-5171,MA,1.000000000,3,253.9,10.1
510,271.4,366-3358,MA,1.000000000,4,190.4,11.1
510,233.8,355-6560,MA,1.583729338e-10,0,221.6,12.8
510,220.8,403-4200,MA,1.583729338e-10,2,148.5,7.6
510,218.2,355-9993,MA,1.583729338e-10,3,348.5,7.5
510,195.1,352-5000,MA,1.583729338e-10,0,261.5,11.4
510,192.9,408-2712,MA,1.583729338e-10,1,185.5,10.9
510,176.3,330-7483,MA,1.583729338e-10,0,259.2,6.2
510,154.2,352-4541,MA,1.583729338e-10,1,196.7,10.1
510,149.8,329-2918,MA,1.583729338e-10,2,276.3,10.9
408,321.1,409-1856,MD,1.000000000,4,265.5,11.5
408,312,360-3324,MD,1.000000000,0,129.4,10.5
408,273.6,347-7898,MD,1.583729338e-10,1,114.6,8.2
408,239.1,401-9665,MD,1.000000000,3,243.5,10.9
408,226.3,329-2789,MD,1.583729338e-10,4,223,13
408,223,338-1840,MD,1.583729338e-10,1,227,8.8
408,206.9,369-7049,MD,1.583729338e-10,3,224.4,8.3
408,201.9,365-3493,MD,1.583729338e-10,1,154.7,9
408,196.5,337-7163,MD,1.583729338e-10,0,241.3,4
408,173.1,383-6029,MD,1.000000000,0,203.9,14.6
408,170.2,333-1967,MD,1.583729338e-10,1,155.2,15
408,159.4,405-2276,MD,1.000000000,6,179.5,9.7
408,137.1,349-6464,MD,1.583729338e-10,1,209.8,8.6
408,107.9,404-5057,MD,1.583729338e-10,0,140.4,10.5
415,294.9,347-3406,MD,1.000000000,1,192.8,13.2
415,273.8,408-6302,MD,1.583729338e-10,1,119.6,11.7
415,273.3,400-7002,MD,1.000000000,1,263.6,12
415,271.1,349-7362,MD,1.583729338e-10,1,172,10.3
415,260,370-2688,MD,1.000000000,1,210.5,9
415,256,348-3338,MD,1.583729338e-10,3,187.4,11.5
415,252.4,336-6997,MD,1.583729338e-10,2,167.9,10.7
415,250.2,375-1476,MD,1.000000000,1,267.1,13
415,236.7,358-4412,MD,1.583729338e-10,1,263.5,12
415,224.9,405-1821,MD,1.583729338e-10,0,143.8,8
415,218,397-4030,MD,1.583729338e-10,3,184,6.4
415,209.8,352-1798,MD,1.583729338e-10,4,171.3,9.9
415,204.5,370-5626,MD,1.583729338e-10,2,132.8,14.8
415,200.3,374-3534,MD,1.583729338e-10,0,220.4,10.5
415,198.2,367-9765,MD,1.583729338e-10,1,280.4,11.3
415,198.1,385-7688,MD,1.583729338e-10,1,177,6.8
415,188.9,412-1076,MD,1.583729338e-10,4,160.9,11.5
415,181.6,335-3133,MD,1.583729338e-10,4,335.7,8.3
415,170.4,336-5702,MD,1.583729338e-10,1,200.2,11.6
415,167.4,398-4814,MD,1.583729338e-10,3,172.7,9.5
415,165.3,343-2350,MD,1.583729338e-10,2,210,8.5
415,155.7,331-9293,MD,1.583729338e-10,0,173.7,8.1
415,155.2,411-1325,MD,1.583729338e-10,1,195.5,15.4
415,136.1,381-1328,MD,1.583729338e-10,0,181.4,11.3
415,129.5,386-9774,MD,1.583729338e-10,1,354.2,10.9
415,114.4,353-3203,MD,1.583729338e-10,2,127.7,10.1
415,106.6,420-2000,MD,1.583729338e-10,2,147.4,9.6
415,78.2,350-1040,MD,1.583729338e-10,1,253.4,18
510,295,373-7974,MD,1.000000000,2,223.6,12.9
510,276.7,378-6986,MD,1.583729338e-10,0,203.7,8.3
510,254.7,341-1412,MD,1.583729338e-10,0,90.2,10.6
510,216,362-2776,MD,1.583729338e-10,2,188.2,3.6
510,213.9,408-4142,MD,1.583729338e-10,3,151.9,12.2
510,195.6,367-1024,MD,1.583729338e-10,1,126.4,14.2
510,190.7,369-5526,MD,1.583729338e-10,3,183.5,9.8
510,169.5,369-2899,MD,1.583729338e-10,0,157.6,10.6
510,154.5,411-2977,MD,1.000000000,3,214.2,12
510,131.4,384-3299,MD,1.000000000,1,219.7,11.1
510,123.1,372-8883,MD,1.000000000,5,213.9,12
510,103.1,391-7661,MD,1.583729338e-10,3,243,12.2
510,78.1,340-9013,MD,1.583729338e-10,1,239.3,12.3
408,322.3,333-7631,ME,1.000000000,0,222,6.7
408,254.9,378-4145,ME,1.583729338e-10,2,243.2,5.4
408,237.6,408-4323,ME,1.583729338e-10,0,192.4,9.1
408,221.9,385-5688,ME,1.000000000,0,278.2,7.1
408,211.3,343-1965,ME,1.000000000,4,105.6,9.7
408,209.6,402-9982,ME,1.583729338e-10,2,146.9,10.6
408,176.3,387-6031,ME,1.583729338e-10,1,201,11.3
408,166.4,332-9525,ME,1.583729338e-10,4,238.3,10.7
408,154.1,366-5640,ME,1.583729338e-10,2,204.2,9.8
408,150.5,350-2012,ME,1.583729338e-10,1,193.1,10.3
408,149.3,345-3934,ME,1.583729338e-10,2,242.2,8.9
408,115.5,406-2032,ME,1.583729338e-10,3,267.3,13.3
408,114.4,381-4562,ME,1.583729338e-10,0,216.6,11
415,252.9,400-9510,ME,1.583729338e-10,3,178.4,9.5
415,236.8,402-5014,ME,1.583729338e-10,3,167.1,9.7
415,223.2,408-6621,ME,1.583729338e-10,3,214.4,10.1
415,222.4,347-8205,ME,1.583729338e-10,2,185.8,12
415,221.1,377-3139,ME,1.583729338e-10,0,236.7,9.5
415,218.4,358-1346,ME,1.000000000,0,236.7,13.2
415,196.5,352-8249,ME,1.583729338e-10,0,175.8,13.4
415,193.4,369-8576,ME,1.583729338e-10,2,231.6,11.1
415,190.3,397-2870,ME,1.583729338e-10,2,252.7,7.2
415,185.4,403-4816,ME,1.583729338e-10,2,191.4,10
415,166.1,371-7917,ME,1.583729338e-10,1,79.3,12.7
415,159.1,345-9598,ME,1.583729338e-10,1,269.8,10.3
415,156.5,403-4442,ME,1.583729338e-10,2,140.2,12.2
415,148.5,392-1376,ME,1.583729338e-10,0,114.5,6.5
415,132,415-6127,ME,1.583729338e-10,1,231.2,8.7
415,130.7,376-8573,ME,1.000000000,2,260.6,9.4
415,122.4,404-4486,ME,1.583729338e-10,1,113.4,12.5
415,85.7,405-5513,ME,1.000000000,4,221.6,11.6
415,71.2,403-1742,ME,1.583729338e-10,0,124.7,11.7
510,264.5,351-2815,ME,1.000000000,2,194,7.5
510,242.6,332-7391,ME,1.583729338e-10,2,209,14.4
510,229.3,328-2478,ME,1.583729338e-10,2,184.5,8.8
510,212,352-5750,ME,1.583729338e-10,3,226.6,8.9
510,211,390-2891,ME,1.583729338e-10,3,189,4.7
510,198.8,350-5883,ME,1.583729338e-10,2,230.1,9.9
510,196.8,363-1069,ME,1.000000000,0,254.9,20
510,195.7,390-9627,ME,1.000000000,1,209.1,8.3
510,194.2,368-3808,ME,1.583729338e-10,2,242.1,9.7
510,175.8,413-4039,ME,1.583729338e-10,2,155,7.8
510,152.8,335-3110,ME,1.583729338e-10,1,242.8,9.1
510,129.3,380-9674,ME,1.583729338e-10,3,142.7,12.3
510,120.8,346-7656,ME,1.000000000,4,169.8,11.9
510,118,331-6270,ME,1.583729338e-10,1,248.1,5.3
510,113.1,376-9607,ME,1.000000000,1,168.8,6.9
510,110.5,368-9860,ME,1.583729338e-10,3,223.2,10.5
510,58.8,359-8466,ME,1.583729338e-10,0,219.5,7.1
408,291.2,389-4608,MI,1.000000000,1,234.2,8.9
408,277.3,387-9137,MI,1.000000000,2,228.4,12.8
408,209.5,378-6276,MI,1.000000000,6,109.6,9.1
408,168.4,337-4749,MI,1.583729338e-10,0,225.9,8.5
408,166.2,346-1095,MI,1.583729338e-10,4,217.6,13.2
408,148.2,369-6308,MI,1.583729338e-10,2,285.1,6.2
408,134.7,345-2448,MI,1.583729338e-10,2,295.3,6.6
408,133.3,379-2503,MI,1.000000000,5,247.8,11.3
408,115.1,341-9890,MI,1.000000000,2,211.3,13.8
415,314.1,359-6232,MI,1.000000000,3,222.4,12.3
415,270.7,349-5617,MI,1.583729338e-10,3,200.7,10.9
415,240,407-2718,MI,1.583729338e-10,1,141,7.1
415,233.5,385-1118,MI,1.000000000,0,187.7,9.6
415,231.9,419-9097,MI,1.583729338e-10,3,160.1,14.3
415,226.9,376-5213,MI,1.000000000,0,182.2,11.6
415,221.6,370-8463,MI,1.583729338e-10,1,288.4,9
415,216.9,366-7247,MI,1.000000000,1,207.4,17.5
415,214.6,421-3528,MI,1.583729338e-10,0,235.1,14.8
415,211.3,363-5450,MI,1.583729338e-10,3,162.6,13.2
415,207.7,387-6912,MI,1.583729338e-10,1,199.7,7.3
415,204.4,383-6356,MI,1.583729338e-10,1,273.2,11
415,204.3,375-9671,MI,1.583729338e-10,1,247.3,12
415,202.1,401-3170,MI,1.583729338e-10,2,229.4,11.5
415,198.3,405-4303,MI,1.583729338e-10,2,187,16.6
415,192.6,381-4756,MI,1.583729338e-10,3,195.5,6.8
415,192.6,361-3779,MI,1.583729338e-10,2,135.2,7.9
415,191.4,386-1131,MI,1.583729338e-10,3,167.4,14
415,188.9,342-8348,MI,1.583729338e-10,2,153.6,10.2
415,179.4,422-3052,MI,1.583729338e-10,0,270.4,7.9
415,165.4,371-2500,MI,1.000000000,0,273.7,8.7
415,162,369-9772,MI,1.583729338e-10,0,324.7,11.9
415,155.2,402-4501,MI,1.583729338e-10,0,230.9,4.5
415,154.4,390-7930,MI,1.000000000,5,168.3,11.7
415,153.5,408-3384,MI,1.583729338e-10,2,197.6,6.3
415,149.4,393-6840,MI,1.000000000,3,171.9,17.9
415,140.8,358-2694,MI,1.583729338e-10,1,228.6,10.9
415,130.6,382-4943,MI,1.583729338e-10,3,208.1,15.6
415,124.8,386-4215,MI,1.583729338e-10,3,133,10.6
415,98.9,409-8743,MI,1.583729338e-10,1,135.4,12.2
415,57.5,346-5707,MI,1.583729338e-10,3,265.5,11.6
510,281.4,400-3637,MI,1.583729338e-10,2,202.2,9
510,245.4,392-4929,MI,1.583729338e-10,1,148.2,7.5
510,243.4,420-1383,MI,1.583729338e-10,1,182.1,12.8
510,242.2,381-2726,MI,1.583729338e-10,3,233.2,6.2
510,227.4,391-6607,MI,1.583729338e-10,0,182.5,12.5
510,226.4,333-7460,MI,1.583729338e-10,1,234.7,10.8
510,220.9,337-9569,MI,1.583729338e-10,1,192.2,12.2
510,206.4,355-9508,MI,1.583729338e-10,2,128,8.8
510,190.7,350-2832,MI,1.583729338e-10,1,208.6,8.8
510,185.3,396-1278,MI,1.583729338e-10,0,225.3,11.7
510,172.1,335-7324,MI,1.000000000,1,223.6,13.9
510,140.6,367-1062,MI,1.583729338e-10,2,178.6,6.8
510,137.4,414-2695,MI,1.583729338e-10,3,237.6,14
510,129.9,400-7809,MI,1.583729338e-10,1,208.7,14.3
510,119,349-2808,MI,1.583729338e-10,0,230,9.5
510,102.6,336-4656,MI,1.583729338e-10,2,246,9.1
510,91.7,375-8934,MI,1.583729338e-10,1,150.6,7.7
510,18.9,357-5784,MI,1.583729338e-10,1,258.4,14.8
408,262.2,340-4627,MN,1.583729338e-10,0,165.2,10.6
408,250.8,374-9531,MN,1.583729338e-10,2,152.5,10
408,241.7,412-8769,MN,1.583729338e-10,0,135.8,13.1
408,236.2,422-5350,MN,1.000000000,2,273.9,10.1
408,215.1,371-5655,MN,1.583729338e-10,2,138.9,12.4
408,209.9,372-6623,MN,1.583729338e-10,1,221.3,8.2
408,197.9,408-6266,MN,1.583729338e-10,1,168.1,12
408,162.6,414-7410,MN,1.583729338e-10,0,154,11.5
408,158.9,417-5146,MN,1.583729338e-10,0,242.8,6.5
408,156.4,351-6574,MN,1.583729338e-10,1,185.5,11.8
408,155.2,340-8177,MN,1.583729338e-10,3,135.9,3.8
408,153.2,378-7418,MN,1.583729338e-10,1,263.3,11.9
408,152.1,333-5551,MN,1.583729338e-10,0,121,9.8
408,128.8,388-4459,MN,1.583729338e-10,2,203.9,14.1
408,125.2,365-9011,MN,1.583729338e-10,0,206.4,8.3
408,50.6,383-4319,MN,1.583729338e-10,2,201.4,4.2
415,317.8,378-9542,MN,1.000000000,1,152.9,10.4
415,272.7,348-5728,MN,1.000000000,2,224.9,10.5
415,261.3,330-2881,MN,1.583729338e-10,1,220.9,11.3
415,260.8,390-9735,MN,1.000000000,1,163.7,17
415,255.3,363-1208,MN,1.583729338e-10,3,194.6,3.7
415,248.7,366-7912,MN,1.000000000,1,220,13.2
415,244.1,414-7446,MN,1.583729338e-10,0,246.9,7.2
415,234.1,389-2477,MN,1.583729338e-10,2,200.2,13.1
415,221.7,327-8732,MN,1.583729338e-10,0,236.1,8
415,218.5,394-8086,MN,1.583729338e-10,1,112.7,7.3
415,216.1,333-6296,MN,1.583729338e-10,1,197.5,9.8
415,214.1,355-8887,MN,1.583729338e-10,2,164.4,8.2
415,200.2,417-7722,MN,1.583729338e-10,1,244.9,8.8
415,198.5,386-9141,MN,1.583729338e-10,0,42.5,12.4
415,198.4,369-2625,MN,1.583729338e-10,2,210.9,10.4
415,194.3,388-5850,MN,1.583729338e-10,5,189.9,9
415,183.9,361-9923,MN,1.583729338e-10,1,255.9,10.8
415,175.6,397-6109,MN,1.583729338e-10,0,161.8,9.3
415,174.4,393-6376,MN,1.583729338e-10,1,169.9,11
415,170.7,418-9502,MN,1.583729338e-10,1,191.1,13.3
415,164.1,401-9420,MN,1.583729338e-10,1,206,11.4
415,159.9,399-2151,MN,1.000000000,2,179.9,11.6
415,149.2,401-7803,MN,1.583729338e-10,1,260.7,8.1
415,147.1,409-2111,MN,1.583729338e-10,0,190.4,12.2
415,145.7,358-3261,MN,1.583729338e-10,3,220.5,13.1
415,143.2,379-7779,MN,1.583729338e-10,1,209.1,11.9
415,140.1,361-7702,MN,1.583729338e-10,2,231.4,11.2
415,133.8,382-9297,MN,1.583729338e-10,1,158.8,10.5
415,130.1,376-4271,MN,1.583729338e-10,2,247.2,13.5
415,107.9,421-2659,MN,1.583729338e-10,2,235.8,9.5
415,105.8,332-2137,MN,1.583729338e-10,0,43.9,13.1
415,74.3,335-3913,MN,1.583729338e-10,2,177.3,14.5
415,72.8,384-7459,MN,1.583729338e-10,3,186.4,10.5
510,291.8,372-7990,MN,1.000000000,0,214.3,9.9
510,259.9,355-9581,MN,1.583729338e-10,1,176.2,15.3
510,237.4,355-7895,MN,1.583729338e-10,3,175.9,9.2
510,226.7,370-1525,MN,1.583729338e-10,0,168.4,10.2
510,224.9,413-7170,MN,1.583729338e-10,0,188.2,12.1
510,212.4,344-7470,MN,1.583729338e-10,1,224.6,9
510,201.8,337-3769,MN,1.583729338e-10,0,231.5,16.5
510,193.7,344-5117,MN,1.583729338e-10,2,246.1,14.6
510,193,368-6892,MN,1.583729338e-10,2,224.8,10.3
510,175.7,399-5291,MN,1.000000000,5,211.8,9.2
510,170.7,354-2189,MN,1.583729338e-10,3,179.1,8.2
510,158.1,354-8491,MN,1.583729338e-10,1,322.2,8.9
510,157.8,371-6284,MN,1.000000000,3,203.2,10
510,134.4,374-9107,MN,1.000000000,5,211.3,10.2
510,122,390-5055,MN,1.000000000,2,220.2,10.8
510,121.5,406-4720,MN,1.583729338e-10,1,253,10.7
510,96.2,357-9832,MN,1.583729338e-10,2,178.9,12.9
510,81.7,350-7114,MN,1.000000000,6,210.2,11.3
408,261.7,411-5958,MO,1.000000000,3,210.6,6
408,222.7,356-4558,MO,1.583729338e-10,1,105.8,13.5
408,219.1,400-3497,MO,1.583729338e-10,1,151.5,14.3
408,207.6,385-8406,MO,1.583729338e-10,1,152.7,12.4
408,206.2,412-9190,MO,1.583729338e-10,1,211.2,10.2
408,199.1,374-1684,MO,1.583729338e-10,1,221.8,4.2
408,159.3,405-4420,MO,1.583729338e-10,1,170.6,11.9
408,142.6,390-1612,MO,1.583729338e-10,3,208.2,12
408,109.5,386-3717,MO,1.583729338e-10,1,332.1,6.6
408,101.2,404-4611,MO,1.583729338e-10,2,141.6,7.5
408,51.1,371-1139,MO,1.583729338e-10,1,208.6,12.3
415,335.5,373-2053,MO,1.000000000,2,212.5,12.7
415,281.1,344-9943,MO,1.583729338e-10,1,143.7,11.2
415,272.5,380-6074,MO,1.583729338e-10,3,253,8.7
415,244.8,397-8772,MO,1.583729338e-10,2,60.8,10.7
415,234,393-2373,MO,1.583729338e-10,2,249.5,9.1
415,221.2,354-3237,MO,1.583729338e-10,4,213.6,11.9
415,206.9,402-6591,MO,1.583729338e-10,3,244.7,7.7
415,202.4,336-1462,MO,1.583729338e-10,3,230.7,10.2
415,190.1,408-1340,MO,1.583729338e-10,0,223.2,14.2
415,184.5,410-5250,MO,1.583729338e-10,2,200.5,8.8
415,178.7,373-7713,MO,1.583729338e-10,1,233.7,9.1
415,178.5,338-7305,MO,1.583729338e-10,1,146.9,9.9
415,172.1,421-2955,MO,1.583729338e-10,1,211.7,11.6
415,171.2,347-5063,MO,1.583729338e-10,2,243.5,13
415,165.9,385-2564,MO,1.583729338e-10,2,235.9,12
415,165.5,374-7787,MO,1.000000000,1,286.2,11.5
415,157,329-9001,MO,1.583729338e-10,0,103.1,7.1
415,156.4,375-3341,MO,1.583729338e-10,1,130.4,7.3
415,154,405-3916,MO,1.000000000,3,329.8,5.6
415,149.4,353-7822,MO,1.583729338e-10,1,196.5,14.9
415,137.2,331-5919,MO,1.583729338e-10,1,165.9,14.3
415,135.2,417-9814,MO,1.583729338e-10,2,152.5,8.4
415,133.5,417-7913,MO,1.583729338e-10,1,219.6,11.7
415,121.1,394-1211,MO,1.583729338e-10,0,186.4,10.1
415,114.4,340-9910,MO,1.583729338e-10,2,78.3,0
415,97.4,339-9026,MO,1.583729338e-10,2,203.6,11.4
415,92.4,358-1329,MO,1.583729338e-10,2,219,12.9
510,246.8,376-1713,MO,1.583729338e-10,1,187.8,12.6
510,221.7,369-8005,MO,1.583729338e-10,3,193,6.5
510,189,362-1146,MO,1.583729338e-10,0,118.5,17.1
510,165.8,383-6095,MO,1.000000000,5,190,10.9
510,135.8,398-2628,MO,1.583729338e-10,2,222.5,7.9
510,129.7,418-7055,MO,1.000000000,5,177.5,7.5
510,113.7,409-1244,MO,1.583729338e-10,2,157.5,10
408,294.7,345-3787,MS,1.000000000,1,294.6,10.8
408,236.2,402-1942,MS,1.000000000,2,218.6,13.2
408,230,356-4001,MS,1.583729338e-10,2,103.2,11.3
408,212.1,355-6291,MS,1.000000000,1,209.4,5.3
408,198.5,391-6709,MS,1.583729338e-10,1,270.6,8.1
408,173.2,368-8972,MS,1.583729338e-10,0,131.2,5.4
408,163,334-3142,MS,1.583729338e-10,2,203.9,15.1
408,162.6,372-5262,MS,1.583729338e-10,1,206.2,8.2
408,148.4,384-4385,MS,1.583729338e-10,0,267.1,8.9
408,127.4,415-9553,MS,1.583729338e-10,0,103.3,9.1
408,108.6,361-7283,MS,1.000000000,1,209.9,7.9
415,303.2,413-7468,MS,1.000000000,0,170.5,11.5
415,281.2,410-5236,MS,1.583729338e-10,2,178.2,6.4
415,277.9,383-9306,MS,1.000000000,0,155.8,9.2
415,256.5,363-9663,MS,1.583729338e-10,3,199.5,7
415,227.8,411-6501,MS,1.583729338e-10,3,169.5,5.6
415,217.3,417-9128,MS,1.583729338e-10,2,216.1,11.3
415,174.6,348-7071,MS,1.583729338e-10,2,176.6,8.8
415,170.9,329-4391,MS,1.583729338e-10,1,132.3,11.6
415,170.8,397-9148,MS,1.000000000,5,199.5,9.6
415,166.5,404-6337,MS,1.583729338e-10,1,236.2,15.6
415,160,375-3668,MS,1.583729338e-10,1,184.5,6.1
415,154.4,389-6790,MS,1.583729338e-10,0,221.4,10.3
415,144.8,408-3977,MS,1.583729338e-10,1,112.5,13.8
415,136.1,343-2095,MS,1.583729338e-10,1,272.9,4.4
415,131.6,333-9002,MS,1.000000000,1,179.3,15.5
415,129.3,412-1470,MS,1.583729338e-10,2,202.8,12.9
415,126.3,344-2260,MS,1.583729338e-10,1,209.6,10.6
415,125.5,388-8948,MS,1.000000000,4,128.9,6.3
415,117.3,386-2970,MS,1.583729338e-10,2,208.7,14.4
415,101.4,343-9654,MS,1.583729338e-10,1,159.1,12.2
415,94.1,340-2239,MS,1.583729338e-10,0,147.6,10.1
415,87.7,358-5721,MS,1.583729338e-10,1,214.8,10.8
415,82.3,412-2520,MS,1.000000000,6,256.1,11.8
415,70.7,335-4858,MS,1.000000000,4,157.5,9.1
510,313.2,401-6982,MS,1.000000000,2,216.3,12.8
510,273.5,340-8875,MS,1.583729338e-10,2,183.8,11
510,268.8,342-8320,MS,1.583729338e-10,0,246.6,16.4
510,261.2,382-4084,MS,1.583729338e-10,2,214.2,12.7
510,257.2,402-5509,MS,1.583729338e-10,1,224.3,12.6
510,224.2,329-9689,MS,1.583729338e-10,3,243.3,12
510,203.9,347-3895,MS,1.583729338e-10,3,191.8,12.1
510,187.5,414-8718,MS,1.000000000,4,146.6,6.4
510,175.9,411-3578,MS,1.583729338e-10,1,188.3,11
510,164.1,390-6388,MS,1.583729338e-10,0,219.1,12.3
510,155.4,406-7670,MS,1.583729338e-10,1,290.9,13.9
510,147.2,346-2347,MS,1.583729338e-10,1,192.8,10.2
510,147.1,376-9940,MS,1.583729338e-10,3,200,12.5
510,75.3,380-6722,MS,1.583729338e-10,1,179.9,12.3
408,273.2,399-2457,MT,1.000000000,2,211.1,13.1
408,264.7,405-4920,MT,1.000000000,1,305,9.5
408,252.7,360-1852,MT,1.583729338e-10,2,221.1,12.4
408,240.2,417-3257,MT,1.583729338e-10,2,153,10.2
408,236.6,353-8970,MT,1.583729338e-10,1,220.9,8.9
408,213.2,334-4354,MT,1.583729338e-10,1,120.7,7.5
408,195.1,406-8465,MT,1.583729338e-10,0,148.8,6.7
408,174.1,339-7541,MT,1.000000000,2,251.1,8.3
408,152.9,347-3821,MT,1.583729338e-10,2,213.2,10.8
408,151.1,422-4394,MT,1.583729338e-10,2,244.7,13.8
408,142.3,400-1636,MT,1.583729338e-10,2,122.8,12.8
408,141.8,385-2699,MT,1.583729338e-10,1,167.3,7.8
408,134.3,418-6412,MT,1.583729338e-10,3,155.5,14.7
408,131.2,394-9942,MT,1.583729338e-10,2,106.5,10.2
408,118.9,362-2787,MT,1.583729338e-10,2,228.3,8.2
408,89.8,372-4868,MT,1.000000000,4,233.2,9.3
415,272.6,387-5453,MT,1.000000000,1,248.7,9.5
415,253,398-8385,MT,1.583729338e-10,0,219.3,9.8
415,252.9,360-2107,MT,1.583729338e-10,3,177.9,8.5
415,236.8,419-3612,MT,1.583729338e-10,1,263.4,11.2
415,236.4,417-4810,MT,1.000000000,1,287.3,13.8
415,230.9,418-8450,MT,1.583729338e-10,3,167.6,7.6
